
3949,0,74,70
3964,0,74,70
3979,0,74,70
3993,0,74,70
4007,0,74,70
4022,0,74,70
4037,0,74,70
4051,0,74,70
4066,0,74,70
4080,0,74,70
4094,0,74,70
4110,0,74,70
4124,0,74,70
4139,0,74,70
4153,0,74,70
4168,0,73,70
4183,0,73,70
4197,0,74,70
4211,0,74,70
4226,0,74,70
4241,0,74,70
4255,0,74,70
4270,0,74,70
4284,0,74,70
4299,0,74,70
4314,0,74,70
4328,0,74,70
4342,0,74,70
4357,0,74,70
4372,0,74,70
4386,0,74,70
4401,0,74,70
4415,0,74,70
4430,0,74,70
4445,0,74,70
4459,0,74,70
4473,0,74,70
4488,0,74,70
4503,0,74,70
4517,0,74,70
4532,0,74,70
4546,0,74,70
4560,0,74,70
4576,0,74,70
4590,0,75,70
4604,0,74,70
4619,0,74,70
4634,0,74,70
4648,0,74,70
4663,0,74,70
4677,0,74,70
4691,0,74,70
4707,0,74,70
4721,0,74,70
4736,0,74,70
4750,0,74,70
4765,0,74,70
4780,0,74,70
4794,0,74,70
4808,0,74,70
4823,0,74,70
4838,0,74,70
4852,0,74,70
4867,0,74,70
4881,0,74,70
4896,0,74,70
4911,0,74,70
4925,0,74,70
4939,0,74,70
4954,0,74,70
4969,0,74,70
4983,0,74,70
4998,0,74,70
5012,0,74,70
5026,0,74,70
5042,0,74,70
5056,0,74,70
5070,0,74,70
5085,0,74,70
5100,0,74,70
5114,0,74,70
5129,0,74,70
5143,0,74,70
5157,0,74,70
5173,0,74,70
5187,0,74,70
5201,0,74,70
5216,0,74,70
5231,0,74,70
5245,0,74,70
5260,0,74,70
5274,0,74,70
5288,0,74,70
5304,0,74,70
5318,0,74,70
5332,0,74,70
5347,0,74,70
5362,0,74,70
5377,0,74,70
5391,0,74,70
5405,0,74,70
5420,0,74,70
5435,0,74,70
5449,0,74,70
5464,0,74,70
5478,0,74,70
5492,0,74,70
5508,0,74,70
5522,0,74,70
5536,0,74,70
5551,0,74,70
5566,0,74,70
5580,0,74,70
5595,0,74,70
5609,0,74,70
5623,0,74,70
5639,0,74,70
5653,0,74,70
5667,0,74,70
5682,0,74,70
5697,0,74,70
5711,0,74,70
5726,0,74,70
5740,0,74,70
5754,0,74,70
5770,0,74,70
5784,0,74,70
5798,0,74,70
5813,0,74,70
5828,0,74,70
5842,0,74,70
5857,0,74,70
5871,0,74,70
5885,0,74,70
5901,0,74,70
5915,0,74,70
5929,0,74,70
5944,0,74,70
5958,0,74,70
5974,0,74,70
5988,0,74,70
6002,0,74,70
6017,0,74,70
6032,0,74,70
6046,0,74,70
6061,0,74,70
6075,0,74,70
6089,0,74,70
6105,0,74,70
6119,0,74,70
6133,0,74,70
6148,0,74,70
6163,0,74,70
6177,0,74,70
6192,0,74,70
6206,0,74,70
6220,0,74,70
6236,0,74,70
6250,0,74,70
6264,0,74,70
6279,0,74,70
6294,0,74,70
6308,0,74,70
6323,0,74,70
6337,0,74,70
6351,0,74,70
6367,0,74,70
6381,0,74,70
6395,0,74,70
6410,0,74,70
6424,0,74,70
6439,0,74,70
6454,0,74,70
6468,0,74,70
6482,0,75,70
6498,0,74,70
6512,0,73,70
6526,0,73,70
6541,0,74,70
6555,0,75,70
6571,0,74,70
6585,0,74,70
6599,0,73,70
6614,0,73,70
6629,0,74,70
6643,0,75,70
6658,0,75,70
6672,0,73,70
6686,0,74,70
6702,0,75,70
6716,0,74,70
6730,0,73,70
6745,0,73,70
6760,0,74,70
6774,0,74,70
6789,0,74,70
6803,0,74,70
6817,0,74,70
6833,0,74,70
6847,0,75,70
6861,0,75,70
6876,0,74,70
6890,0,74,70
6905,0,74,70
6920,0,74,70
6934,0,74,70
6948,0,74,70
6964,0,74,70
6978,0,74,70
6992,0,74,70
7007,0,74,70
7021,0,74,70
7036,0,74,70
7051,0,74,70
7065,0,74,70
7079,0,74,70
7095,0,74,70
7109,0,74,70
7123,0,74,70
7138,0,74,70
7152,0,74,70
7168,0,74,70
7182,0,74,70
7196,0,74,70
7211,0,74,70
7226,0,74,70
7240,0,74,70
7255,0,74,70
7269,0,74,70
7283,0,74,70
7299,0,74,70
7313,0,74,70
7327,0,74,70
7342,0,74,70
7356,0,74,70
7371,0,74,70
7386,0,74,70
7400,0,74,70
7414,0,74,70
7430,0,74,70
7444,0,74,70
7458,0,74,70
7473,0,74,70
7487,0,74,70
7502,0,74,70
7517,0,74,70
7531,0,74,70
7545,0,74,70
7561,0,74,70
7575,0,74,70
7589,0,74,70
7604,0,74,70
7618,0,74,70
7633,0,74,70
7648,0,74,70
7662,0,74,70
7676,0,74,70
7692,0,74,70
7706,0,74,70
7720,0,74,70
7735,0,74,70
7749,0,74,70
7764,0,74,70
7779,0,74,70
7793,0,74,70
7808,0,74,70
7822,0,74,70
7837,0,74,70
7852,0,74,70
7866,0,74,70
7880,0,74,70
7896,0,74,70
7910,0,74,70
7924,0,74,70
7939,0,74,70
7953,0,74,70
7968,0,74,70
7983,0,74,70
7997,0,74,70
8011,0,74,70
8027,0,74,70
8041,0,74,70
8055,0,74,70
8070,0,74,70
8084,0,74,70
8099,0,74,70
8114,0,73,70
8128,0,69,69
8142,0,67,68
8158,0,63,67
8172,0,61,66
8186,0,60,65
8201,0,62,64
8215,0,59,62
8230,0,61,61
8245,0,61,60
8259,0,60,59
8273,0,56,58
8288,0,60,58
8303,0,61,58
8317,0,62,58
8332,0,61,58
8346,0,61,58
8361,0,63,59
8376,0,63,59
8390,0,62,59
8404,0,62,59
8419,0,59,59
8434,0,60,59
8449,0,60,59
8463,0,59,58
8477,0,59,57
8493,0,59,56
8507,0,59,55
8521,0,59,54
8536,0,60,54
8550,0,61,54
8565,0,59,54
8580,0,56,53
8594,0,57,52
8608,0,60,53
8624,0,58,53
8638,0,58,53
8652,0,57,53
8667,0,57,53
8681,0,57,52
8696,0,56,51
8711,0,55,51
8725,0,55,51
8739,0,55,51
8754,0,56,50
8769,0,56,50
8783,0,58,50
8798,0,58,50
8812,0,59,50
8827,0,59,50
8842,0,60,51
8856,0,60,52
8870,0,59,52
8885,0,59,52
8900,0,52,52
8914,0,52,52
8929,0,82,55
8943,0,62,56
8958,0,61,57
8973,0,73,59
8987,0,78,60
9001,0,61,60
9016,0,51,60
9031,0,46,59
9046,0,42,58
9060,0,78,60
9074,0,83,60
9090,0,90,63
9104,0,112,68
9119,0,71,68
9134,0,55,66
9148,0,62,66
9163,0,60,67
9178,0,53,68
9192,0,66,70
9206,0,53,68
9222,0,49,64
9236,0,62,61
9250,0,66,56
9265,0,67,55
9279,0,77,57
9294,0,92,60
9309,0,90,63
9323,0,76,65
9337,0,61,65
9352,0,49,64
9367,0,51,65
9381,0,55,64
9396,0,51,63
9410,0,59,62
9425,0,57,60
9440,0,51,56
9454,0,49,51
9468,0,48,48
9483,0,46,46
9498,0,52,47
9512,0,67,48
9527,0,68,49
9541,0,65,50
9556,0,68,51
9571,0,67,52
9585,0,66,53
9600,0,65,55
9614,0,57,56
9629,0,52,57
9644,0,49,56
9658,0,50,55
9672,0,51,54
9688,0,51,53
9702,0,51,52
9716,0,50,51
9731,0,53,50
9745,0,61,50
9760,0,65,51
9775,0,64,52
9789,0,65,54
9803,0,63,55
9818,0,62,56
9833,0,62,57
9847,0,58,57
9862,0,54,57
9876,0,55,57
9891,0,54,56
9906,0,52,55
9920,0,48,53
9934,0,49,51
9949,0,51,50
9964,0,51,49
9978,0,53,48
9993,0,58,48
10007,0,63,49
10023,0,62,50
10039,0,55,50
10054,0,58,50
10070,0,61,52
10085,0,58,53
10101,0,54,53
10117,0,52,53
10132,0,52,53
10147,0,53,53
10164,0,52,52
10179,0,52,51
10194,0,53,51
10210,0,52,51
10226,0,55,50
10242,0,57,50
10257,0,59,50
10272,0,61,51
10289,0,60,52
10304,0,57,52
10319,0,56,52
10335,0,57,52
10350,0,56,52
10366,0,55,52
10382,0,53,52
10397,0,52,52
10413,0,51,52
10429,0,51,51
10444,0,52,50
10460,0,54,50
10475,0,56,50
10491,0,59,50
10507,0,59,50
10522,0,187,63
10539,0,222,80
10556,0,246,99
10572,0,318,125
10590,0,367,156
10607,0,312,182
10626,0,265,203
10643,0,366,234
10660,0,408,269
10678,0,259,289
10696,0,212,292
10714,0,171,287
10731,0,149,277
10748,0,128,258
10767,0,247,246
10784,0,373,252
10802,0,224,248
10820,0,480,260
10838,0,601,280
10855,0,610,316
10872,0,636,358
10891,0,643,405
10908,0,675,458
10926,0,680,514
10943,0,704,560
10961,0,725,595
10979,0,730,646
10996,0,750,673
11014,0,761,689
11032,0,770,705
11049,0,785,720
11067,0,796,735
11085,0,809,748
11103,0,824,762
11120,0,832,775
11138,0,841,787
11156,0,851,799
11173,0,849,808
11191,0,840,816
11208,0,826,821
11227,0,830,826
11244,0,832,830
11261,0,831,833
11279,0,825,833
11297,0,820,832
11315,0,841,832
11332,0,863,833
11351,0,867,835
11368,0,866,837
11385,0,866,841
11403,0,871,845
11421,0,878,849
11439,0,884,854
11456,0,884,860
11473,0,891,867
11492,0,891,872
11509,0,899,875
11527,0,902,879
11544,0,903,883
11563,0,894,886
11580,0,890,888
11597,0,888,889
11615,0,890,890
11633,0,896,891
11651,0,901,892
11668,0,907,893
11686,0,911,895
11704,0,917,896
11721,0,921,898
11739,0,927,901
11757,0,930,905
11774,0,929,909
11792,0,934,913
11809,0,933,917
11828,0,934,920
11845,0,936,923
11863,0,936,925
11880,0,941,928
11898,0,941,930
11916,0,940,932
11933,0,936,932
11952,0,931,933
11969,0,939,933
11986,0,943,934
12004,0,941,935
12022,0,933,935
12040,0,937,935
12057,0,944,935
12075,0,950,936
12093,0,945,936
12110,0,936,936
12128,0,935,936
12145,0,936,936
12164,0,930,935
12181,0,921,933
12198,0,916,931
12217,0,918,929
12234,0,930,928
12252,0,941,927
12269,0,949,927
12288,0,951,929
12305,0,948,930
12322,0,947,931
12340,0,940,932
12358,0,925,932
12376,0,924,933
12393,0,922,934
12410,0,925,933
12429,0,899,928
12446,0,803,914
12464,0,755,894
12482,0,638,863
12499,12498,502,819
12521,12498,388,763
12542,12498,299,700
12565,12498,271,635
12587,12498,255,568
12608,12498,257,501
12631,12498,252,437
12652,12498,289,385
12674,12498,265,336
12696,12498,291,302
12718,12498,271,279
12739,12498,271,268
12762,12498,263,265
12783,12498,278,265
12805,12498,268,266
12827,12498,259,266
12849,12498,272,268
12870,12498,275,267
12893,12498,272,268
12914,12498,268,265
12936,12498,261,264
12958,12498,253,262
12980,12498,256,261
13001,12498,260,260
13024,12498,260,260
13045,12498,264,261
13067,12498,273,261
13089,12498,271,261
13111,12498,268,260
13132,12498,273,261
13155,12498,273,262
13176,12498,273,264
13198,12498,277,266
13220,12498,277,267
13242,12498,276,268
13263,12498,274,269
13286,12498,274,269
13307,12498,275,269
13329,12498,279,270
13351,12498,283,271
13373,12498,282,272
13394,12498,280,273
13417,12498,275,273
13438,12498,277,273
13460,12498,281,274
13483,12498,283,275
13504,12498,286,276
13526,12498,287,277
13548,12498,287,278
13570,12498,289,278
13591,12498,289,278
13614,12498,288,278
13635,12498,289,279
13657,12498,291,281
13679,12498,293,282
13701,12498,293,283
13722,12498,294,284
13745,12498,296,285
13766,12498,298,286
13788,12498,298,287
13810,12498,298,288
13832,12498,300,290
13853,12498,300,292
13875,12498,303,293
13897,12498,304,294
13919,12498,307,295
13940,12498,309,296
13963,12498,310,298
13984,12498,310,300
14006,12498,313,302
14028,12498,316,304
14050,12498,317,305
14071,12498,316,306
14094,12498,318,307
14115,12498,318,308
14137,12498,320,310
14159,12498,322,312
14181,12498,323,313
14202,12498,325,314
14225,12498,327,315
14246,12498,329,316
14268,12498,333,318
14290,12498,334,320
14312,12498,335,322
14333,12498,334,324
14356,12498,335,325
14377,12498,336,326
14399,12498,335,327
14422,12498,336,328
14443,12498,337,329
14465,12498,339,330
14487,12498,341,331
14509,12498,343,332
14530,12498,344,333
14553,12498,346,334
14574,12498,347,335
14596,12498,346,336
14618,12498,347,337
14640,12498,348,338
14661,12498,352,340
14684,12498,354,342
14705,12498,358,343
14727,12498,360,345
14749,12498,360,347
14771,12498,363,349
14792,12498,363,351
14815,12498,364,353
14836,12498,362,355
14858,12498,362,357
14880,12498,362,358
14902,12498,363,359
14923,12498,364,360
14946,12498,363,360
14967,12498,364,360
14989,12498,365,360
15011,12498,366,360
15033,12498,368,360
15054,12498,369,360
15077,12498,371,361
15098,12498,372,362
15120,12498,376,363
15142,12498,378,364
15164,12498,378,365
15185,12498,378,366
15208,12498,378,367
15229,12498,379,368
15251,12498,380,370
15272,12498,380,372
15295,12498,381,373
15316,12498,382,374
15338,12498,383,375
15361,12498,384,376
15382,12498,386,377
15404,12498,386,378
15426,12498,387,379
15448,12498,387,380
15469,12498,391,381
15492,12498,392,382
SLOPE: 44
15524,12498,393,383
SLOPE: 46
15558,12498,394,384
SLOPE: 48
15591,12498,396,385
SLOPE: 50
15625,12498,398,386
SLOPE: 52
15657,12498,398,387
SLOPE: 54
15691,12498,399,388
SLOPE: 56
15724,12498,401,390
SLOPE: 60
15758,12498,402,392
SLOPE: 64
15791,12498,403,393
SLOPE: 66
15824,12498,405,394
SLOPE: 68
15857,12498,406,395
SLOPE: 70
15891,12498,408,396
SLOPE: 72
15924,12498,410,398
SLOPE: 76
15958,12498,410,400
SLOPE: 80
15990,12498,412,402
SLOPE: 84
16024,12498,413,404
SLOPE: 88
16057,12498,414,405
SLOPE: 90
16091,12498,416,406
SLOPE: 92
16123,12498,418,407
SLOPE: 94
16157,12498,418,408
SLOPE: 96
16190,12498,419,409
SLOPE: 98
16224,12498,420,411
SLOPE: 102
16258,12498,422,412
SLOPE: 104
16292,12498,423,413
SLOPE: 106
16326,12498,424,414
SLOPE: 108
16361,12498,426,415
SLOPE: 110
16395,12498,429,416
SLOPE: 112
16430,12498,431,418
SLOPE: 116
16463,12498,432,420
SLOPE: 120
16498,12498,435,422
SLOPE: 124
16532,12498,436,424
SLOPE: 128
16567,12498,438,425
SLOPE: 130
16601,12498,439,426
SLOPE: 132
16635,12498,440,428
SLOPE: 136
16669,12498,441,430
SLOPE: 140
16704,12498,442,432
SLOPE: 144
16738,12498,444,434
SLOPE: 148
16773,12498,445,435
SLOPE: 150
16807,12498,447,436
SLOPE: 152
16841,12498,448,437
SLOPE: 154
16876,12498,449,438
SLOPE: 156
16910,12498,449,439
SLOPE: 158
16945,12498,449,440
SLOPE: 160
16978,12498,452,441
SLOPE: 162
17013,12498,453,442
SLOPE: 164
17047,12498,455,443
SLOPE: 166
17082,12498,457,444
SLOPE: 168
17116,12498,459,445
SLOPE: 170
17150,12498,459,446
SLOPE: 172
17184,12498,460,448
SLOPE: 176
17219,12498,461,450
SLOPE: 180
17253,12498,463,452
SLOPE: 184
17288,12498,463,454
SLOPE: 188
17321,12498,463,455
SLOPE: 190
17356,12498,463,456
SLOPE: 192
17390,12498,464,457
SLOPE: 194
17425,12498,465,458
SLOPE: 196
17459,12498,466,459
SLOPE: 198
17494,12498,466,460
SLOPE: 200
17527,12498,467,460
SLOPE: 200
17562,12498,467,460
SLOPE: 200
17596,12498,469,460
SLOPE: 200
17631,12498,469,460
SLOPE: 200
17665,12498,470,461
SLOPE: 202
17699,12498,470,462
SLOPE: 204
17733,12498,472,463
SLOPE: 206
17768,12498,473,464
SLOPE: 208
17802,12498,473,465
SLOPE: 210
17837,12498,472,466
SLOPE: 212
17871,12498,472,467
SLOPE: 214
17905,12498,473,468
SLOPE: 216
17940,12498,473,469
SLOPE: 218
17974,12498,474,470
SLOPE: 220
18009,12498,476,470
SLOPE: 220
18042,12498,478,470
SLOPE: 220
18077,12498,478,470
SLOPE: 220
18111,12498,479,470
SLOPE: 220
18146,12498,479,470
SLOPE: 220
18180,12498,479,470
SLOPE: 220
18214,12498,479,470
SLOPE: 220
18248,12498,480,471
SLOPE: 222
18283,12498,481,472
SLOPE: 224
18317,12498,480,473
SLOPE: 226
18352,12498,480,474
SLOPE: 228
18385,12498,482,475
SLOPE: 230
18420,12498,483,476
SLOPE: 232
18454,12498,484,477
SLOPE: 234
18489,12498,485,478
SLOPE: 236
18523,12498,487,479
SLOPE: 238
18557,12498,488,480
SLOPE: 240
18591,12498,489,480
SLOPE: 240
18626,12498,488,480
SLOPE: 240
18660,12498,488,480
SLOPE: 240
18695,12498,488,480
SLOPE: 240
18728,12498,488,480
SLOPE: 240
18763,12498,489,480
SLOPE: 240
18797,12498,490,481
SLOPE: 242
18832,12498,491,482
SLOPE: 244
18866,12498,491,483
SLOPE: 246
18900,12498,491,484
SLOPE: 248
18934,12498,491,485
SLOPE: 250
18969,12498,491,486
SLOPE: 252
19004,12498,491,487
SLOPE: 254
19038,12498,490,488
SLOPE: 256
19073,12498,490,489
SLOPE: 258
19106,12498,490,490
SLOPE: 260
19141,12498,490,490
SLOPE: 260
19175,12498,491,490
SLOPE: 260
19210,12498,491,490
SLOPE: 260
19244,12498,491,490
SLOPE: 260
19278,12498,492,490
SLOPE: 260
19312,12498,492,490
SLOPE: 260
19347,12498,492,490
SLOPE: 260
19381,12498,493,490
SLOPE: 260
19416,12498,494,490
SLOPE: 260
19449,12498,494,490
SLOPE: 260
19484,12498,494,490
SLOPE: 260
19518,12498,494,490
SLOPE: 260
19553,12498,494,490
SLOPE: 260
19587,12498,495,490
SLOPE: 260
19621,12498,494,490
SLOPE: 260
19655,12498,495,490
SLOPE: 260
19690,12498,496,490
SLOPE: 260
19724,12498,495,490
SLOPE: 260
19759,12498,495,490
SLOPE: 260
19792,12498,495,490
SLOPE: 260
19827,12498,495,490
SLOPE: 260
19861,12498,495,490
SLOPE: 260
19896,12498,495,490
SLOPE: 260
19930,12498,495,490
SLOPE: 260
19964,12498,496,490
SLOPE: 260
19998,12498,496,490
SLOPE: 260
20033,12498,496,490
SLOPE: 260
20068,12498,496,490
SLOPE: 260
20102,12498,496,490
SLOPE: 260
20136,12498,495,490
SLOPE: 260
20170,12498,495,490
SLOPE: 260
20205,12498,495,490
SLOPE: 260
20239,12498,495,490
SLOPE: 260
20274,12498,495,490
SLOPE: 260
20307,12498,495,490
SLOPE: 260
20342,12498,495,490
SLOPE: 260
20376,12498,495,490
SLOPE: 260
20411,12498,495,490
SLOPE: 260
20445,12498,494,490
SLOPE: 260
20480,12498,494,490
SLOPE: 260
20513,12498,494,490
SLOPE: 260
20548,12498,494,490
SLOPE: 260
20582,12498,494,490
SLOPE: 260
20617,12498,494,490
SLOPE: 260
20651,12498,494,490
SLOPE: 260
20685,12498,494,490
SLOPE: 260
20719,12498,495,490
SLOPE: 260
20754,12498,495,490
SLOPE: 260
20788,12498,494,490
SLOPE: 260
20823,12498,494,490
SLOPE: 260
20856,12498,493,490
SLOPE: 260
20891,12498,492,490
SLOPE: 260
20925,12498,492,490
SLOPE: 260
20960,12498,491,490
SLOPE: 260
20994,12498,491,490
SLOPE: 260
21028,12498,490,490
SLOPE: 260
21062,12498,490,490
SLOPE: 260
21097,12498,490,490
SLOPE: 260
21131,12498,491,490
SLOPE: 260
21166,12498,491,490
SLOPE: 260
21200,12498,491,490
SLOPE: 260
21234,12498,491,490
SLOPE: 260
21269,12498,491,490
SLOPE: 260
21303,12498,491,490
SLOPE: 260
21338,12498,491,490
SLOPE: 260
21371,12498,491,490
SLOPE: 260
21406,12498,490,490
SLOPE: 260
21440,12498,490,490
SLOPE: 260
21475,12498,490,490
SLOPE: 260
21509,12498,489,489
SLOPE: 258
21543,12498,489,488
SLOPE: 256
21577,12498,488,487
SLOPE: 254
21612,12498,489,486
SLOPE: 252
21646,12498,489,485
SLOPE: 250
21681,12498,489,484
SLOPE: 248
21714,12498,489,483
SLOPE: 246
21749,12498,488,482
SLOPE: 244
21783,12498,487,481
SLOPE: 242
21818,12498,487,480
SLOPE: 240
21852,12498,486,480
SLOPE: 240
21886,12498,486,480
SLOPE: 240
21920,12498,486,480
SLOPE: 240
21955,12498,485,480
SLOPE: 240
21989,12498,485,480
SLOPE: 240
22024,12498,484,480
SLOPE: 240
22057,12498,483,480
SLOPE: 240
22092,12498,483,480
SLOPE: 240
22126,12498,483,480
SLOPE: 240
22161,12498,482,480
SLOPE: 240
22195,12498,482,480
SLOPE: 240
22230,12498,481,480
SLOPE: 240
22264,12498,481,480
SLOPE: 240
22298,12498,480,480
SLOPE: 240
22333,12498,479,479
SLOPE: 238
22367,12498,479,478
SLOPE: 236
22402,12498,479,477
SLOPE: 234
22435,12498,478,476
SLOPE: 232
22470,12498,478,475
SLOPE: 230
22504,12498,478,474
SLOPE: 228
22539,12498,478,473
SLOPE: 226
22573,12498,477,472
SLOPE: 224
22607,12498,477,471
SLOPE: 222
22641,12498,477,470
SLOPE: 220
22676,12498,476,470
SLOPE: 220
22710,12498,476,470
SLOPE: 220
22745,12498,476,470
SLOPE: 220
22778,12498,475,470
SLOPE: 220
22813,12498,475,470
SLOPE: 220
22847,12498,474,470
SLOPE: 220
22882,12498,474,470
SLOPE: 220
22916,12498,473,470
SLOPE: 220
22950,12498,473,470
SLOPE: 220
22984,12498,473,470
SLOPE: 220
23019,12498,473,470
SLOPE: 220
23053,12498,472,470
SLOPE: 220
23088,12498,472,470
SLOPE: 220
23121,12498,472,470
SLOPE: 220
23156,12498,471,470
SLOPE: 220
23190,12498,471,470
SLOPE: 220
23225,12498,471,470
SLOPE: 220
23259,12498,470,470
SLOPE: 220
23293,12498,469,469
SLOPE: 218
23327,12498,469,468
SLOPE: 216
23362,12498,469,467
SLOPE: 214
23397,12498,468,466
SLOPE: 212
23431,12498,467,465
SLOPE: 210
23465,12498,467,464
SLOPE: 208
23499,12498,465,463
SLOPE: 206
23534,12498,465,462
SLOPE: 204
23568,12498,464,461
SLOPE: 202
23603,12498,464,460
SLOPE: 200
23636,12498,463,460
SLOPE: 200
23671,12498,462,460
SLOPE: 200
23705,12498,462,460
SLOPE: 200
23740,12498,461,460
SLOPE: 200
23774,12498,461,460
SLOPE: 200
23809,12498,461,460
SLOPE: 200
23842,12498,461,460
SLOPE: 200
23877,12498,461,460
SLOPE: 200
23911,12498,461,460
SLOPE: 200
23946,12498,460,460
SLOPE: 200
23980,12498,460,460
SLOPE: 200
24014,12498,460
